Pond,OffspringID,Offspring GAV,Log10 GAV ,GAV present,Candidate mother ID,Mother GAV ,Mother Log10 GAV ,GAV present,Candidate father ID,Father GAV ,Log10 GAV ,Family,Pond,Family,,Family #,Family,Offspring count
149,G1T1701_149_002_G3_G,ND,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_002_G4_G,ND,0,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,149,16,,,,
149,G1T1701_149_002_G5_G,1235.16,3.09,1,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,149,6,,,,
149,G1T1701_149_002_G8_G,235.11,2.37,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_002_H1_G,595667.77,5.78,1,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_002_H10_G,3827.52,3.58,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_002_H11_G,257.85,2.41,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,149,7,,,,
149,G1T1701_149_002_H5_G,ND,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_002_H7_G,44127.88,4.64,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_A11_G,21.84,1.34,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_A12_G,1,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,149,11,,,,
149,G1T1701_149_003_A2_G,1,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_003_A3_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_A5_G,1,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,149,11,,,,
149,G1T1701_149_003_A7_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_A8_G,52.38,1.72,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,149,8,,,,
149,G1T1701_149_003_A9_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_B1_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_B10_G,68.71,1.84,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_003_B11_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_B12_G,23,1.36,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_B3_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_003_B5_G,3395.97,3.53,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,149,7,,,,
149,G1T1701_149_003_B6_G,20553.55,4.31,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_B7_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_C1_G,14.1,1.15,1,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_003_C10_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_C11_G,1,0,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_031_P,6597.84,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,149,19,,,,
149,G1T1701_149_003_C12_G,1,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,149,3,,,,
149,G1T1701_149_003_C2_G,1,0,0,G1T1701_BR_123_MP,1,0,0,G1T1701_BR_251_MP,2664921.81,6.43,G1T1701_BR_123_MP__G1T1701_BR_251_MP,149,26,,,,
149,G1T1701_149_003_C3_G,1,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_015_P,88143.08,4.95,G1T1701_BR_119_MP__G1T1701_BR_015_P,149,18,,,,
149,G1T1701_149_003_C5_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_C7_G,3334.14,3.52,1,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,149,22,,,,
149,G1T1701_149_003_C8_G,96.86,1.99,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_C9_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_D1_G,5843.47,3.77,1,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,149,22,,,,
149,G1T1701_149_003_D10_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_D11_G,1,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,149,6,,,,
149,G1T1701_149_003_D2_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_D3_G,1,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_003_D5_G,1,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_003_D6_G,1,0,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,149,3,,,,
149,G1T1701_149_003_D8_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_D9_G,1,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,149,9,,,,
149,G1T1701_149_003_E10_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_E11_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_003_E12_G,1,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_003_E2_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_E3_G,1,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_003_E4_G,1,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_E6_G,60.12,1.78,1,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,149,7,,,,
149,G1T1701_149_003_E7_G,1109.31,3.05,1,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_E8_G,19.17,1.28,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_E9_G,33.67,1.53,1,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,149,8,,,,
149,G1T1701_149_003_F1_G,14.72,1.17,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_F10_G,1,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,149,6,,,,
149,G1T1701_149_003_F11_G,1,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_003_F12_G,847.24,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,149,7,,,,
149,G1T1701_149_003_F2_G,22334.3,,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,149,17,,,,
149,G1T1701_149_003_F4_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_F5_G,0,,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,149,17,,,,
149,G1T1701_149_003_F6_G,0,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_003_F7_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_F9_G,438.93,2.64,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G1_G,152.56,2.18,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G10_G,3442.84,3.54,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G11_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G3_G,0,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_003_G4_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G5_G,0,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,149,3,,,,
149,G1T1701_149_003_G7_G,267.72,2.43,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_G8_G,0,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,149,20,,,,
149,G1T1701_149_003_G9_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_H1_G,75.34,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,149,13,,,,
149,G1T1701_149_003_H11_G,6852.2,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_003_H5_G,0,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_H6_G,86.98,1.94,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_003_H7_G,48.83,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_003_H8_G,0,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,149,15,,,,
149,G1T1701_149_003_H9_G,44.85,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,150,12,,,,
149,G1T1701_149_004_A1_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,149,8,,,,
149,G1T1701_149_004_A11_G,ND,0,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,149,20,,,,
149,G1T1701_149_004_A12_G,ND,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,149,9,,,,
149,G1T1701_149_004_A3_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_004_A4_G,ND,0,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,149,16,,,,
149,G1T1701_149_004_A7_G,ND,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,149,7,,,,
149,G1T1701_149_004_A8_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_A9_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,149,8,,,,
149,G1T1701_149_004_B10_G,ND,0,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,149,20,,,,
149,G1T1701_149_004_B11_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_B12_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,149,15,,,,
149,G1T1701_149_004_B2_G,ND,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,149,6,,,,
149,G1T1701_149_004_B4_G,418.11,2.62,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_004_B5_G,ND,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_B6_G,ND,0,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,149,16,,,,
149,G1T1701_149_004_B8_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_B9_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,149,8,,,,
149,G1T1701_149_004_C11_G,ND,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_004_C2_G,1133.78,3.05,1,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,149,9,,,,
149,G1T1701_149_004_C3_G,ND,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_004_C4_G,175.44,2.24,1,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_C7_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_C8_G,ND,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,149,13,,,,
149,G1T1701_149_004_C9_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_D1_G,ND,0,0,G1T1701_BR_113_MP,1964504.58,6.29,1,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,149,24,,,,
149,G1T1701_149_004_D10_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,149,15,,,,
149,G1T1701_149_004_D11_G,ND,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,149,13,,,,
149,G1T1701_149_004_D12_G,ND,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_004_D2_G,142640.78,5.15,1,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,149,13,,,,
149,G1T1701_149_004_D4_G,ND,0,0,G1T1701_BR_113_MP,1964504.58,6.29,1,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,149,24,,,,
149,G1T1701_149_004_D5_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_D6_G,ND,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_004_D7_G,ND,0,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,149,9,,,,
149,G1T1701_149_004_D8_G,ND,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_D9_G,ND,0,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,149,6,,,,
149,G1T1701_149_004_E10_G,ND,0,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,149,13,,,,
149,G1T1701_149_004_E11_G,ND,0,0,G1T1701_BR_113_MP,1964504.58,6.29,1,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_113_MP__G1T1701_BR_262_MP,149,24,,,,
149,G1T1701_149_004_E2_G,ND,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_004_E3_G,ND,0,0,G1T1701_BR_090_M,1084193.42,6.04,1,G1T1701_BR_022_P,2456.68,3.39,G1T1701_BR_090_M__G1T1701_BR_022_P,149,27,,,,
149,G1T1701_149_004_E4_G,416687.15,5.62,1,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_004_E6_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_004_E8_G,ND,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_E9_G,ND,0,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,149,15,,,,
149,G1T1701_149_004_F10_G,ND,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_F11_G,ND,0,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,149,5,,,,
149,G1T1701_149_004_F12_G,ND,0,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,149,4,,,,
149,G1T1701_149_004_F3_G,ND,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
149,G1T1701_149_004_F4_G,ND,0,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_450_MP,7044.47,3.85,G1T1701_BR_401_MP__G1T1701_BR_450_MP,149,28,,,,
149,G1T1701_149_004_F8_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,149,2,,,,
149,G1T1701_149_004_F9_G,ND,0,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,149,10,,,,
149,G1T1701_149_004_G1_G,ND,0,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,149,14,,,,
149,G1T1701_149_004_G11_G,ND,0,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,149,1,,,,
